"","year","variable","abb","state","value","value_real","drop"
"4945",1986,"w_Environment_Solar_TaxCredit_21","FL","Florida ",0,0,NA
"4946",1986,"w_Environment_Solar_TaxCredit_21","GA","Georgia ",0,0,NA
"4947",1986,"w_Environment_Solar_TaxCredit_21","HI","Hawaii ",2,2,NA
"4948",1986,"w_Environment_Solar_TaxCredit_21","IA","Iowa ",2,2,NA
"4949",1986,"w_Environment_Solar_TaxCredit_21","ID","Idaho ",0,0,NA
"4950",1986,"w_Environment_Solar_TaxCredit_21","IL","Illinois ",0,0,NA
"4951",1986,"w_Environment_Solar_TaxCredit_21","IN","Indiana ",2,2,NA
"4952",1986,"w_Environment_Solar_TaxCredit_21","KS","Kansas ",0,0,NA
"4953",1986,"w_Environment_Solar_TaxCredit_21","KY","Kentucky ",0,0,NA
"4954",1986,"w_Environment_Solar_TaxCredit_21","LA","Louisiana ",0,0,NA
"4955",1986,"w_Environment_Solar_TaxCredit_21","MA","Massachusetts ",2,2,NA
"4956",1986,"w_Environment_Solar_TaxCredit_21","MD","Maryland ",1,1,NA
"4957",1986,"w_Environment_Solar_TaxCredit_21","ME","Maine ",0,0,NA
"4958",1986,"w_Environment_Solar_TaxCredit_21","MI","Michigan ",0,0,NA
"4959",1986,"w_Environment_Solar_TaxCredit_21","MN","Minnesota ",0,0,NA
"4960",1986,"w_Environment_Solar_TaxCredit_21","MO","Missouri ",0,0,NA
"4961",1986,"w_Environment_Solar_TaxCredit_21","MS","Mississippi ",0,0,NA
"4962",1986,"w_Environment_Solar_TaxCredit_21","MT","Montana ",2,2,NA
"4963",1986,"w_Environment_Solar_TaxCredit_21","NC","North Carolina ",2,2,NA
"4964",1986,"w_Environment_Solar_TaxCredit_21","ND","North Dakota ",0,0,NA
"4965",1986,"w_Environment_Solar_TaxCredit_21","NE","Nebraska ",0,0,NA
"4966",1986,"w_Environment_Solar_TaxCredit_21","NH","New Hampshire ",1,1,NA
"4967",1986,"w_Environment_Solar_TaxCredit_21","NJ","New Jersey ",2,2,NA
"4968",1986,"w_Environment_Solar_TaxCredit_21","NM","New Mexico ",0,0,NA
"4969",1986,"w_Environment_Solar_TaxCredit_21","NV","Nevada ",2,2,NA
"4970",1986,"w_Environment_Solar_TaxCredit_21","NY","New York ",2,2,NA
"4971",1986,"w_Environment_Solar_TaxCredit_21","OH","Ohio ",0,0,NA
"4972",1986,"w_Environment_Solar_TaxCredit_21","OK","Oklahoma ",0,0,NA
"4973",1986,"w_Environment_Solar_TaxCredit_21","OR","Oregon ",2,2,NA
"4974",1986,"w_Environment_Solar_TaxCredit_21","PA","Pennsylvania ",0,0,NA
"4975",1986,"w_Environment_Solar_TaxCredit_21","RI","Rhode Island ",1,1,NA
"4976",1986,"w_Environment_Solar_TaxCredit_21","SC","South Carolina ",0,0,NA
"4977",1986,"w_Environment_Solar_TaxCredit_21","SD","South Dakota ",2,2,NA
"4978",1986,"w_Environment_Solar_TaxCredit_21","TN","Tennessee ",0,0,NA
"4979",1986,"w_Environment_Solar_TaxCredit_21","TX","Texas ",2,2,NA
"4980",1986,"w_Environment_Solar_TaxCredit_21","UT","Utah ",0,0,NA
"4981",1986,"w_Environment_Solar_TaxCredit_21","VA","Virginia ",1,1,NA
"4982",1986,"w_Environment_Solar_TaxCredit_21","VT","Vermont ",1,1,NA
"4983",1986,"w_Environment_Solar_TaxCredit_21","WA","Washington ",0,0,NA
"4984",1986,"w_Environment_Solar_TaxCredit_21","WI","Wisconsin ",2,2,NA
"4985",1986,"w_Environment_Solar_TaxCredit_21","WV","West Virginia ",0,0,NA
"4986",1986,"w_Environment_Solar_TaxCredit_21","WY","Wyoming ",0,0,NA
"4987",1986,"w_environment_state_nepas_21","AK","Alaska",0,0,NA
"4988",1986,"w_environment_state_nepas_21","AL","Alabama",0,0,NA
"4989",1986,"w_environment_state_nepas_21","AR","Arkansas",0,0,NA
"4990",1986,"w_environment_state_nepas_21","AZ","Arizona",0,0,NA
"4991",1986,"w_environment_state_nepas_21","CA","California",2,2,NA
"4992",1986,"w_environment_state_nepas_21","CO","Colorado",0,0,NA
"4993",1986,"w_environment_state_nepas_21","CT","Connecticut",1,1,NA
"4994",1986,"w_environment_state_nepas_21","DC","District of Columbia",0,0,NA
"4995",1986,"w_environment_state_nepas_21","DE","Delaware",0,0,NA
"4996",1986,"w_environment_state_nepas_21","FL","Florida",0,0,NA
"4997",1986,"w_environment_state_nepas_21","GA","Georgia",0,0,NA
"4998",1986,"w_environment_state_nepas_21","HI","Hawaii",1,1,NA
"4999",1986,"w_environment_state_nepas_21","IA","Iowa",0,0,NA
"5000",1986,"w_environment_state_nepas_21","ID","Idaho",0,0,NA
"5001",1986,"w_environment_state_nepas_21","IL","Illinois",0,0,NA
"5002",1986,"w_environment_state_nepas_21","IN","Indiana",1,1,NA
"5003",1986,"w_environment_state_nepas_21","KS","Kansas",0,0,NA
"5004",1986,"w_environment_state_nepas_21","KY","Kentucky",0,0,NA
"5005",1986,"w_environment_state_nepas_21","LA","Louisiana",0,0,NA
"5006",1986,"w_environment_state_nepas_21","MA","Massachusetts",1,1,NA
"5007",1986,"w_environment_state_nepas_21","MD","Maryland",1,1,NA
"5008",1986,"w_environment_state_nepas_21","ME","Maine",0,0,NA
"5009",1986,"w_environment_state_nepas_21","MI","Michigan",0,0,NA
"5010",1986,"w_environment_state_nepas_21","MN","Minnesota",2,2,NA
"5011",1986,"w_environment_state_nepas_21","MO","Missouri",0,0,NA
"5012",1986,"w_environment_state_nepas_21","MS","Mississippi",0,0,NA
"5013",1986,"w_environment_state_nepas_21","MT","Montana",1,1,NA
"5014",1986,"w_environment_state_nepas_21","NC","North Carolina",1,1,NA
"5015",1986,"w_environment_state_nepas_21","ND","North Dakota",0,0,NA
"5016",1986,"w_environment_state_nepas_21","NE","Nebraska",0,0,NA
"5017",1986,"w_environment_state_nepas_21","NH","New Hampshire",0,0,NA
"5018",1986,"w_environment_state_nepas_21","NJ","New Jersey",0,0,NA
"5019",1986,"w_environment_state_nepas_21","NM","New Mexico",0,0,NA
"5020",1986,"w_environment_state_nepas_21","NV","Nevada",0,0,NA
"5021",1986,"w_environment_state_nepas_21","NY","New York",2,2,NA
"5022",1986,"w_environment_state_nepas_21","OH","Ohio",0,0,NA
"5023",1986,"w_environment_state_nepas_21","OK","Oklahoma",0,0,NA
"5024",1986,"w_environment_state_nepas_21","OR","Oregon",0,0,NA
"5025",1986,"w_environment_state_nepas_21","PA","Pennsylvania",0,0,NA
"5026",1986,"w_environment_state_nepas_21","RI","Rhode Island",0,0,NA
"5027",1986,"w_environment_state_nepas_21","SC","South Carolina",0,0,NA
"5028",1986,"w_environment_state_nepas_21","SD","South Dakota",1,1,NA
"5029",1986,"w_environment_state_nepas_21","TN","Tennessee",0,0,NA
"5030",1986,"w_environment_state_nepas_21","TX","Texas",0,0,NA
"5031",1986,"w_environment_state_nepas_21","UT","Utah",0,0,NA
"5032",1986,"w_environment_state_nepas_21","VA","Virginia",1,1,NA
"5033",1986,"w_environment_state_nepas_21","VT","Vermont",0,0,NA
"5034",1986,"w_environment_state_nepas_21","WA","Washington",2,2,NA
"5035",1986,"w_environment_state_nepas_21","WI","Wisconsin",1,1,NA
"5036",1986,"w_environment_state_nepas_21","WV","West Virginia",0,0,NA
"5037",1986,"w_environment_state_nepas_21","WY","Wyoming",0,0,NA
"5038",1986,"w4_environment_state_rps_21","AK","Alaska",0,0,NA
"5039",1986,"w4_environment_state_rps_21","AL","Alabama",0,0,NA
"5040",1986,"w4_environment_state_rps_21","AR","Arkansas",0,0,NA
"5041",1986,"w4_environment_state_rps_21","AZ","Arizona",0,0,NA
"5042",1986,"w4_environment_state_rps_21","CA","California",0,0,NA
"5043",1986,"w4_environment_state_rps_21","CO","Colorado",0,0,NA
"5044",1986,"w4_environment_state_rps_21","CT","Connecticut",0,0,NA
"5045",1986,"w4_environment_state_rps_21","DC","District of Columbia",0,0,NA
"5046",1986,"w4_environment_state_rps_21","DE","Delaware",0,0,NA
"5047",1986,"w4_environment_state_rps_21","FL","Florida",0,0,NA
"5048",1986,"w4_environment_state_rps_21","GA","Georgia",0,0,NA
"5049",1986,"w4_environment_state_rps_21","HI","Hawaii",0,0,NA
"5050",1986,"w4_environment_state_rps_21","IA","Iowa",2,2,NA
"5051",1986,"w4_environment_state_rps_21","ID","Idaho",0,0,NA
"5052",1986,"w4_environment_state_rps_21","IL","Illinois",0,0,NA
"5053",1986,"w4_environment_state_rps_21","IN","Indiana",0,0,NA
"5054",1986,"w4_environment_state_rps_21","KS","Kansas",0,0,NA
"5055",1986,"w4_environment_state_rps_21","KY","Kentucky",0,0,NA
"5056",1986,"w4_environment_state_rps_21","LA","Louisiana",0,0,NA
"5057",1986,"w4_environment_state_rps_21","MA","Massachusetts",0,0,NA
"5058",1986,"w4_environment_state_rps_21","MD","Maryland",0,0,NA
"5059",1986,"w4_environment_state_rps_21","ME","Maine",0,0,NA
"5060",1986,"w4_environment_state_rps_21","MI","Michigan",0,0,NA
"5061",1986,"w4_environment_state_rps_21","MN","Minnesota",0,0,NA
"5062",1986,"w4_environment_state_rps_21","MO","Missouri",0,0,NA
"5063",1986,"w4_environment_state_rps_21","MS","Mississippi",0,0,NA
"5064",1986,"w4_environment_state_rps_21","MT","Montana",0,0,NA
"5065",1986,"w4_environment_state_rps_21","NC","North Carolina",0,0,NA
"5066",1986,"w4_environment_state_rps_21","ND","North Dakota",0,0,NA
"5067",1986,"w4_environment_state_rps_21","NE","Nebraska",0,0,NA
"5068",1986,"w4_environment_state_rps_21","NH","New Hampshire",0,0,NA
"5069",1986,"w4_environment_state_rps_21","NJ","New Jersey",0,0,NA
"5070",1986,"w4_environment_state_rps_21","NM","New Mexico",0,0,NA
"5071",1986,"w4_environment_state_rps_21","NV","Nevada",0,0,NA
"5072",1986,"w4_environment_state_rps_21","NY","New York",0,0,NA
"5073",1986,"w4_environment_state_rps_21","OH","Ohio",0,0,NA
"5074",1986,"w4_environment_state_rps_21","OK","Oklahoma",0,0,NA
"5075",1986,"w4_environment_state_rps_21","OR","Oregon",0,0,NA
"5076",1986,"w4_environment_state_rps_21","PA","Pennsylvania",0,0,NA
"5077",1986,"w4_environment_state_rps_21","RI","Rhode Island",0,0,NA
"5078",1986,"w4_environment_state_rps_21","SC","South Carolina",0,0,NA
"5079",1986,"w4_environment_state_rps_21","SD","South Dakota",0,0,NA
"5080",1986,"w4_environment_state_rps_21","TN","Tennessee",0,0,NA
"5081",1986,"w4_environment_state_rps_21","TX","Texas",0,0,NA
"5082",1986,"w4_environment_state_rps_21","UT","Utah",0,0,NA
"5083",1986,"w4_environment_state_rps_21","VA","Virginia",0,0,NA
"5084",1986,"w4_environment_state_rps_21","VT","Vermont",0,0,NA
"5085",1986,"w4_environment_state_rps_21","WA","Washington",0,0,NA
"5086",1986,"w4_environment_state_rps_21","WI","Wisconsin",0,0,NA
"5087",1986,"w4_environment_state_rps_21","WV","West Virginia",0,0,NA
"5088",1986,"w4_environment_state_rps_21","WY","Wyoming",0,0,NA
"5089",1986,"z_gasoline_tax","AK","Alaska",0.08,0.146353368011764,NA
"5090",1986,"z_gasoline_tax","AL","Alabama",0.11,0.236027646132762,NA
"5091",1986,"z_gasoline_tax","AR","Arkansas",0.135,0.290724092499361,NA
"5092",1986,"z_gasoline_tax","AZ","Arizona",0.16,0.32381453522495,NA
"5093",1986,"z_gasoline_tax","CA","California",0.09,0.168033243696933,NA
"5094",1986,"z_gasoline_tax","CO","Colorado",0.18,0.355772919632676,NA
"5095",1986,"z_gasoline_tax","CT","Connecticut",0.17,0.262950627771422,NA
"5096",1986,"z_gasoline_tax","DC","District of Columbia",0.155,0.293028271367622,NA
"5097",1986,"z_gasoline_tax","DE","Delaware",0.11,0.207561934122484,NA
"5098",1986,"z_gasoline_tax","FL","Florida",0.04,0.0825865786073508,NA
"5099",1986,"z_gasoline_tax","GA","Georgia",0.075,0.156450647956004,NA
"5100",1986,"z_gasoline_tax","HI","Hawaii",0.11,0.182569583907321,NA
"5101",1986,"z_gasoline_tax","IA","Iowa",0.16,0.306030327605466,NA
"5102",1986,"z_gasoline_tax","ID","Idaho",0.145,0.299137884616535,NA
"5103",1986,"z_gasoline_tax","IL","Illinois",0.13,0.24189853882118,NA
"5104",1986,"z_gasoline_tax","IN","Indiana",0.14,0.271067564752233,NA
"5105",1986,"z_gasoline_tax","KS","Kansas",0.11,0.208270142278801,NA
"5106",1986,"z_gasoline_tax","KY","Kentucky",0.15,0.322703411254733,NA
"5107",1986,"z_gasoline_tax","LA","Louisiana",0.16,0.339665980965968,NA
"5108",1986,"z_gasoline_tax","MA","Massachusetts",0.11,0.177474171457797,NA
"5109",1986,"z_gasoline_tax","MD","Maryland",0.135,0.255218171836316,NA
"5110",1986,"z_gasoline_tax","ME","Maine",0.14,0.241561522700313,NA
"5111",1986,"z_gasoline_tax","MI","Michigan",0.15,0.287979615650886,NA
"5112",1986,"z_gasoline_tax","MN","Minnesota",0.17,0.312847755584194,NA
"5113",1986,"z_gasoline_tax","MO","Missouri",0.07,0.134082381364388,NA
"5114",1986,"z_gasoline_tax","MS","Mississippi",0.09,0.197172286514993,NA
"5115",1986,"z_gasoline_tax","MT","Montana",0.15,0.306793073594136,NA
"5116",1986,"z_gasoline_tax","NC","North Carolina",0.12,0.253228665484933,NA
"5117",1986,"z_gasoline_tax","ND","North Dakota",0.13,0.241734583237492,NA
"5118",1986,"z_gasoline_tax","NE","Nebraska",0.19,0.358665229237106,NA
"5119",1986,"z_gasoline_tax","NH","New Hampshire",0.14,0.226634728437365,NA
"5120",1986,"z_gasoline_tax","NJ","New Jersey",0.08,0.128113641924933,NA
"5121",1986,"z_gasoline_tax","NM","New Mexico",0.11,0.226687788473091,NA
"5122",1986,"z_gasoline_tax","NV","Nevada",0.1125,0.213875358764032,NA
"5123",1986,"z_gasoline_tax","NY","New York",0.08,0.135261851727987,NA
"5124",1986,"z_gasoline_tax","OH","Ohio",0.12,0.229973434235455,NA
"5125",1986,"z_gasoline_tax","OK","Oklahoma",0.1,0.212751653293098,NA
"5126",1986,"z_gasoline_tax","OR","Oregon",0.11,0.22303745792449,NA
"5127",1986,"z_gasoline_tax","PA","Pennsylvania",0.12,0.216577373620334,NA
"5128",1986,"z_gasoline_tax","RI","Rhode Island",0.13,0.211251721701532,NA
"5129",1986,"z_gasoline_tax","SC","South Carolina",0.13,0.27500324186514,NA
"5130",1986,"z_gasoline_tax","SD","South Dakota",0.13,0.245833174960038,NA
"5131",1986,"z_gasoline_tax","TN","Tennessee",0.17,0.360985379667435,NA
"5132",1986,"z_gasoline_tax","TX","Texas",0.1,0.21523414353922,NA
"5133",1986,"z_gasoline_tax","UT","Utah",0.14,0.284178907673115,NA
"5134",1986,"z_gasoline_tax","VA","Virginia",0.15,0.298228522575899,NA
"5135",1986,"z_gasoline_tax","VT","Vermont",0.13,0.218462354399042,NA
"5136",1986,"z_gasoline_tax","WA","Washington",0.18,0.358595524767695,NA
"5137",1986,"z_gasoline_tax","WI","Wisconsin",0.175,0.329978800276277,NA
"5138",1986,"z_gasoline_tax","WV","West Virginia",0.105,0.223722846172219,NA
"5139",1986,"z_gasoline_tax","WY","Wyoming",0.08,0.156711411039339,NA
"5140",1987,"pace_21","AK","Alaska",0,0,NA
"5141",1987,"pace_21","AL","Alabama",0,0,NA
"5142",1987,"pace_21","AR","Arkansas",0,0,NA
"5143",1987,"pace_21","AZ","Arizona",0,0,NA
"5144",1987,"pace_21","CA","California",0,0,NA
"5145",1987,"pace_21","CO","Colorado",0,0,NA
"5146",1987,"pace_21","CT","Connecticut",0,0,NA
"5147",1987,"pace_21","DC","District of Columbia",0,0,NA
"5148",1987,"pace_21","DE","Delaware",0,0,NA
"5149",1987,"pace_21","FL","Florida",0,0,NA
"5150",1987,"pace_21","GA","Georgia",0,0,NA
"5151",1987,"pace_21","HI","Hawaii",1,1,NA
"5152",1987,"pace_21","IA","Iowa",0,0,NA
"5153",1987,"pace_21","ID","Idaho",0,0,NA
"5154",1987,"pace_21","IL","Illinois",0,0,NA
"5155",1987,"pace_21","IN","Indiana",0,0,NA
"5156",1987,"pace_21","KS","Kansas",0,0,NA
"5157",1987,"pace_21","KY","Kentucky",0,0,NA
"5158",1987,"pace_21","LA","Louisiana",0,0,NA
"5159",1987,"pace_21","MA","Massachusetts",0,0,NA
"5160",1987,"pace_21","MD","Maryland",0,0,NA
"5161",1987,"pace_21","ME","Maine",0,0,NA
"5162",1987,"pace_21","MI","Michigan",0,0,NA
"5163",1987,"pace_21","MN","Minnesota",0,0,NA
"5164",1987,"pace_21","MO","Missouri",0,0,NA
"5165",1987,"pace_21","MS","Mississippi",0,0,NA
"5166",1987,"pace_21","MT","Montana",0,0,NA
"5167",1987,"pace_21","NC","North Carolina",0,0,NA
"5168",1987,"pace_21","ND","North Dakota",0,0,NA
"5169",1987,"pace_21","NE","Nebraska",0,0,NA
"5170",1987,"pace_21","NH","New Hampshire",0,0,NA
"5171",1987,"pace_21","NJ","New Jersey",0,0,NA
"5172",1987,"pace_21","NM","New Mexico",0,0,NA
"5173",1987,"pace_21","NV","Nevada",0,0,NA
"5174",1987,"pace_21","NY","New York",0,0,NA
"5175",1987,"pace_21","OH","Ohio",0,0,NA
"5176",1987,"pace_21","OK","Oklahoma",0,0,NA
"5177",1987,"pace_21","OR","Oregon",0,0,NA
"5178",1987,"pace_21","PA","Pennsylvania",0,0,NA
"5179",1987,"pace_21","RI","Rhode Island",0,0,NA
"5180",1987,"pace_21","SC","South Carolina",0,0,NA
"5181",1987,"pace_21","SD","South Dakota",0,0,NA
"5182",1987,"pace_21","TN","Tennessee",0,0,NA
"5183",1987,"pace_21","TX","Texas",0,0,NA
"5184",1987,"pace_21","UT","Utah",0,0,NA
"5185",1987,"pace_21","VA","Virginia",0,0,NA
"5186",1987,"pace_21","VT","Vermont",0,0,NA
"5187",1987,"pace_21","WA","Washington",0,0,NA
"5188",1987,"pace_21","WI","Wisconsin",0,0,NA
"5189",1987,"pace_21","WV","West Virginia",0,0,NA
"5190",1987,"pace_21","WY","Wyoming",0,0,NA
"5191",1987,"w_complete_streets_21","AK","Alaska",0,0,NA
"5192",1987,"w_complete_streets_21","AL","Alabama",0,0,NA
"5193",1987,"w_complete_streets_21","AR","Arkansas",0,0,NA
"5194",1987,"w_complete_streets_21","AZ","Arizona",0,0,NA
"5195",1987,"w_complete_streets_21","CA","California",0,0,NA
"5196",1987,"w_complete_streets_21","CO","Colorado",0,0,NA
"5197",1987,"w_complete_streets_21","CT","Connecticut",0,0,NA
"5198",1987,"w_complete_streets_21","DC","District of Columbia",0,0,NA
"5199",1987,"w_complete_streets_21","DE","Delaware",0,0,NA
"5200",1987,"w_complete_streets_21","FL","Florida",2,2,NA
"5201",1987,"w_complete_streets_21","GA","Georgia",0,0,NA
"5202",1987,"w_complete_streets_21","HI","Hawaii",0,0,NA
"5203",1987,"w_complete_streets_21","IA","Iowa",0,0,NA
"5204",1987,"w_complete_streets_21","ID","Idaho",0,0,NA
"5205",1987,"w_complete_streets_21","IL","Illinois",0,0,NA
"5206",1987,"w_complete_streets_21","IN","Indiana",0,0,NA
"5207",1987,"w_complete_streets_21","KS","Kansas",0,0,NA
"5208",1987,"w_complete_streets_21","KY","Kentucky",0,0,NA
"5209",1987,"w_complete_streets_21","LA","Louisiana",0,0,NA
"5210",1987,"w_complete_streets_21","MA","Massachusetts",0,0,NA
"5211",1987,"w_complete_streets_21","MD","Maryland",0,0,NA
"5212",1987,"w_complete_streets_21","ME","Maine",0,0,NA
"5213",1987,"w_complete_streets_21","MI","Michigan",0,0,NA
"5214",1987,"w_complete_streets_21","MN","Minnesota",0,0,NA
"5215",1987,"w_complete_streets_21","MO","Missouri",0,0,NA
"5216",1987,"w_complete_streets_21","MS","Mississippi",0,0,NA
"5217",1987,"w_complete_streets_21","MT","Montana",0,0,NA
"5218",1987,"w_complete_streets_21","NC","North Carolina",0,0,NA
"5219",1987,"w_complete_streets_21","ND","North Dakota",0,0,NA
"5220",1987,"w_complete_streets_21","NE","Nebraska",0,0,NA
"5221",1987,"w_complete_streets_21","NH","New Hampshire",0,0,NA
"5222",1987,"w_complete_streets_21","NJ","New Jersey",0,0,NA
"5223",1987,"w_complete_streets_21","NM","New Mexico",0,0,NA
"5224",1987,"w_complete_streets_21","NV","Nevada",0,0,NA
"5225",1987,"w_complete_streets_21","NY","New York",0,0,NA
"5226",1987,"w_complete_streets_21","OH","Ohio",0,0,NA
"5227",1987,"w_complete_streets_21","OK","Oklahoma",0,0,NA
"5228",1987,"w_complete_streets_21","OR","Oregon",2,2,NA
"5229",1987,"w_complete_streets_21","PA","Pennsylvania",0,0,NA
"5230",1987,"w_complete_streets_21","RI","Rhode Island",0,0,NA
"5231",1987,"w_complete_streets_21","SC","South Carolina",0,0,NA
"5232",1987,"w_complete_streets_21","SD","South Dakota",0,0,NA
"5233",1987,"w_complete_streets_21","TN","Tennessee",0,0,NA
"5234",1987,"w_complete_streets_21","TX","Texas",0,0,NA
"5235",1987,"w_complete_streets_21","UT","Utah",0,0,NA
"5236",1987,"w_complete_streets_21","VA","Virginia",0,0,NA
"5237",1987,"w_complete_streets_21","VT","Vermont",0,0,NA
"5238",1987,"w_complete_streets_21","WA","Washington",0,0,NA
"5239",1987,"w_complete_streets_21","WI","Wisconsin",0,0,NA
"5240",1987,"w_complete_streets_21","WV","West Virginia",0,0,NA
"5241",1987,"w_complete_streets_21","WY","Wyoming",0,0,NA
"5242",1987,"w_Environment_Solar_TaxCredit_21","AK","Alaska ",0,0,NA
"5243",1987,"w_Environment_Solar_TaxCredit_21","AL","Alabama ",0,0,NA
"5244",1987,"w_Environment_Solar_TaxCredit_21","AR","Arkansas ",0,0,NA
"5245",1987,"w_Environment_Solar_TaxCredit_21","AZ","Arizona ",0,0,NA
"5246",1987,"w_Environment_Solar_TaxCredit_21","CA","California ",0,0,NA
"5247",1987,"w_Environment_Solar_TaxCredit_21","CO","Colorado ",0,0,NA
"5248",1987,"w_Environment_Solar_TaxCredit_21","CT","Connecticut ",1,1,NA
"5249",1987,"w_Environment_Solar_TaxCredit_21","DE","Delaware ",0,0,NA
"5250",1987,"w_Environment_Solar_TaxCredit_21","FL","Florida ",0,0,NA
"5251",1987,"w_Environment_Solar_TaxCredit_21","GA","Georgia ",0,0,NA
"5252",1987,"w_Environment_Solar_TaxCredit_21","HI","Hawaii ",2,2,NA
"5253",1987,"w_Environment_Solar_TaxCredit_21","IA","Iowa ",2,2,NA
"5254",1987,"w_Environment_Solar_TaxCredit_21","ID","Idaho ",0,0,NA
"5255",1987,"w_Environment_Solar_TaxCredit_21","IL","Illinois ",0,0,NA
"5256",1987,"w_Environment_Solar_TaxCredit_21","IN","Indiana ",2,2,NA
"5257",1987,"w_Environment_Solar_TaxCredit_21","KS","Kansas ",0,0,NA
"5258",1987,"w_Environment_Solar_TaxCredit_21","KY","Kentucky ",0,0,NA
"5259",1987,"w_Environment_Solar_TaxCredit_21","LA","Louisiana ",0,0,NA
"5260",1987,"w_Environment_Solar_TaxCredit_21","MA","Massachusetts ",2,2,NA
"5261",1987,"w_Environment_Solar_TaxCredit_21","MD","Maryland ",1,1,NA
"5262",1987,"w_Environment_Solar_TaxCredit_21","ME","Maine ",0,0,NA
"5263",1987,"w_Environment_Solar_TaxCredit_21","MI","Michigan ",0,0,NA
"5264",1987,"w_Environment_Solar_TaxCredit_21","MN","Minnesota ",0,0,NA
"5265",1987,"w_Environment_Solar_TaxCredit_21","MO","Missouri ",0,0,NA
"5266",1987,"w_Environment_Solar_TaxCredit_21","MS","Mississippi ",0,0,NA
"5267",1987,"w_Environment_Solar_TaxCredit_21","MT","Montana ",2,2,NA
"5268",1987,"w_Environment_Solar_TaxCredit_21","NC","North Carolina ",2,2,NA
"5269",1987,"w_Environment_Solar_TaxCredit_21","ND","North Dakota ",0,0,NA
"5270",1987,"w_Environment_Solar_TaxCredit_21","NE","Nebraska ",0,0,NA
"5271",1987,"w_Environment_Solar_TaxCredit_21","NH","New Hampshire ",1,1,NA
"5272",1987,"w_Environment_Solar_TaxCredit_21","NJ","New Jersey ",2,2,NA
"5273",1987,"w_Environment_Solar_TaxCredit_21","NM","New Mexico ",0,0,NA
"5274",1987,"w_Environment_Solar_TaxCredit_21","NV","Nevada ",2,2,NA
"5275",1987,"w_Environment_Solar_TaxCredit_21","NY","New York ",2,2,NA
"5276",1987,"w_Environment_Solar_TaxCredit_21","OH","Ohio ",0,0,NA
"5277",1987,"w_Environment_Solar_TaxCredit_21","OK","Oklahoma ",0,0,NA
"5278",1987,"w_Environment_Solar_TaxCredit_21","OR","Oregon ",2,2,NA
"5279",1987,"w_Environment_Solar_TaxCredit_21","PA","Pennsylvania ",0,0,NA
"5280",1987,"w_Environment_Solar_TaxCredit_21","RI","Rhode Island ",1,1,NA
"5281",1987,"w_Environment_Solar_TaxCredit_21","SC","South Carolina ",0,0,NA
"5282",1987,"w_Environment_Solar_TaxCredit_21","SD","South Dakota ",2,2,NA
"5283",1987,"w_Environment_Solar_TaxCredit_21","TN","Tennessee ",0,0,NA
"5284",1987,"w_Environment_Solar_TaxCredit_21","TX","Texas ",2,2,NA
"5285",1987,"w_Environment_Solar_TaxCredit_21","UT","Utah ",0,0,NA
"5286",1987,"w_Environment_Solar_TaxCredit_21","VA","Virginia ",1,1,NA
"5287",1987,"w_Environment_Solar_TaxCredit_21","VT","Vermont ",1,1,NA
"5288",1987,"w_Environment_Solar_TaxCredit_21","WA","Washington ",0,0,NA
"5289",1987,"w_Environment_Solar_TaxCredit_21","WI","Wisconsin ",2,2,NA
"5290",1987,"w_Environment_Solar_TaxCredit_21","WV","West Virginia ",0,0,NA
"5291",1987,"w_Environment_Solar_TaxCredit_21","WY","Wyoming ",0,0,NA
"5292",1987,"w_environment_state_nepas_21","AK","Alaska",0,0,NA
"5293",1987,"w_environment_state_nepas_21","AL","Alabama",0,0,NA
"5294",1987,"w_environment_state_nepas_21","AR","Arkansas",0,0,NA
"5295",1987,"w_environment_state_nepas_21","AZ","Arizona",0,0,NA
"5296",1987,"w_environment_state_nepas_21","CA","California",2,2,NA
"5297",1987,"w_environment_state_nepas_21","CO","Colorado",0,0,NA
"5298",1987,"w_environment_state_nepas_21","CT","Connecticut",1,1,NA
"5299",1987,"w_environment_state_nepas_21","DC","District of Columbia",0,0,NA
"5300",1987,"w_environment_state_nepas_21","DE","Delaware",0,0,NA
"5301",1987,"w_environment_state_nepas_21","FL","Florida",0,0,NA
"5302",1987,"w_environment_state_nepas_21","GA","Georgia",0,0,NA
"5303",1987,"w_environment_state_nepas_21","HI","Hawaii",1,1,NA
"5304",1987,"w_environment_state_nepas_21","IA","Iowa",0,0,NA
"5305",1987,"w_environment_state_nepas_21","ID","Idaho",0,0,NA
"5306",1987,"w_environment_state_nepas_21","IL","Illinois",0,0,NA
"5307",1987,"w_environment_state_nepas_21","IN","Indiana",1,1,NA
"5308",1987,"w_environment_state_nepas_21","KS","Kansas",0,0,NA
"5309",1987,"w_environment_state_nepas_21","KY","Kentucky",0,0,NA
"5310",1987,"w_environment_state_nepas_21","LA","Louisiana",0,0,NA
"5311",1987,"w_environment_state_nepas_21","MA","Massachusetts",1,1,NA
"5312",1987,"w_environment_state_nepas_21","MD","Maryland",1,1,NA
"5313",1987,"w_environment_state_nepas_21","ME","Maine",0,0,NA
"5314",1987,"w_environment_state_nepas_21","MI","Michigan",0,0,NA
"5315",1987,"w_environment_state_nepas_21","MN","Minnesota",2,2,NA
"5316",1987,"w_environment_state_nepas_21","MO","Missouri",0,0,NA
"5317",1987,"w_environment_state_nepas_21","MS","Mississippi",0,0,NA
"5318",1987,"w_environment_state_nepas_21","MT","Montana",1,1,NA
