"","variable","value","DV","Trimmed","Observations","term","estimate","std.error","statistic","p.value","permutation_greater"
"19","log_EmissionsPerCapita.Ideology",0.0207418142196512,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"20","log_EmissionsPerCapita.Ideology",-0.00961594105895873,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"21","log_EmissionsPerCapita.Ideology",-0.00497627900346716,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"22","log_EmissionsPerCapita.Ideology",-0.000470060607283309,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"23","log_EmissionsPerCapita.Ideology",-0.000380767963869202,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"24","log_EmissionsPerCapita.Ideology",-0.00264232001005429,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"25","log_EmissionsPerCapita.Ideology",0.00278730544986507,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"26","log_EmissionsPerCapita.Ideology",0.0139204396440293,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"27","log_EmissionsPerCapita.Ideology",-0.00125041109488021,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"28","log_EmissionsPerCapita.Ideology",0.00500721672909316,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"29","log_EmissionsPerCapita.Ideology",-0.00216973410579583,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"30","log_EmissionsPerCapita.Ideology",-0.0119403232604134,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"31","log_EmissionsPerCapita.Ideology",0.00507795053665425,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"32","log_EmissionsPerCapita.Ideology",-0.00417166705767014,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"33","log_EmissionsPerCapita.Ideology",0.00187936486183309,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"34","log_EmissionsPerCapita.Ideology",-0.00697036732553149,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"35","log_EmissionsPerCapita.Ideology",0.0116604466892453,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"36","log_EmissionsPerCapita.Ideology",-0.00716301992604712,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"37","log_EmissionsPerCapita.Ideology",-0.00165829046303699,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"38","log_EmissionsPerCapita.Ideology",-0.00615732937392455,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"39","log_EmissionsPerCapita.Ideology",0.0065088591765818,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"40","log_EmissionsPerCapita.Ideology",-0.0059716113048586,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"41","log_EmissionsPerCapita.Ideology",-0.00479457972168452,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"42","log_EmissionsPerCapita.Ideology",0.00494060572993879,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"43","log_EmissionsPerCapita.Ideology",-0.0068081175149711,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"44","log_EmissionsPerCapita.Ideology",0.0159344536109732,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"45","log_EmissionsPerCapita.Ideology",0.0114895983098904,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"46","log_EmissionsPerCapita.Ideology",0.000297367023091385,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"47","log_EmissionsPerCapita.Ideology",-0.0000812811332721709,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"48","log_EmissionsPerCapita.Ideology",-0.00252265625948053,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"49","log_EmissionsPerCapita.Ideology",0.000622727611790882,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"50","log_EmissionsPerCapita.Ideology",0.00500437453592472,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"51","log_EmissionsPerCapita.Ideology",0.00164229406461926,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"52","log_EmissionsPerCapita.Ideology",0.00790116632875618,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"53","log_EmissionsPerCapita.Ideology",-0.00366697469992256,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"54","log_EmissionsPerCapita.Ideology",0.00212937956419523,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"55","log_EmissionsPerCapita.Ideology",0.000621715555932139,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"56","log_EmissionsPerCapita.Ideology",-0.0150686531184972,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"57","log_EmissionsPerCapita.Ideology",-0.00146180830025276,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"58","log_EmissionsPerCapita.Ideology",-0.00264082715882381,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"59","log_EmissionsPerCapita.Ideology",-0.00127987693211896,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"60","log_EmissionsPerCapita.Ideology",0.00466438170271524,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"61","log_EmissionsPerCapita.Ideology",-0.0130027365647156,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"62","log_EmissionsPerCapita.Ideology",-0.0132900371971421,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"63","log_EmissionsPerCapita.Ideology",0.0117969214928215,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"64","log_EmissionsPerCapita.Ideology",0.0032615129561244,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"65","log_EmissionsPerCapita.Ideology",0.00712041399446676,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"66","log_EmissionsPerCapita.Ideology",0.0122832038048575,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"67","log_EmissionsPerCapita.Ideology",0.00523393713814456,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"68","log_EmissionsPerCapita.Ideology",-0.00380441394720897,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"69","log_EmissionsPerCapita.Ideology",0.0109729975414717,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"70","log_EmissionsPerCapita.Ideology",-0.00727151855787614,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"71","log_EmissionsPerCapita.Ideology",0.00601724055013598,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"72","log_EmissionsPerCapita.Ideology",0.00703726591482359,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"73","log_EmissionsPerCapita.Ideology",-0.0132038377314807,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"74","log_EmissionsPerCapita.Ideology",0.00475253634971661,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"75","log_EmissionsPerCapita.Ideology",0.00753082883048338,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"76","log_EmissionsPerCapita.Ideology",0.00262617725091819,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"77","log_EmissionsPerCapita.Ideology",-0.00266946927487965,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"78","log_EmissionsPerCapita.Ideology",-0.0105251209668163,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"79","log_EmissionsPerCapita.Ideology",-0.0000623474656897794,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"80","log_EmissionsPerCapita.Ideology",0.000673116076403024,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"81","log_EmissionsPerCapita.Ideology",0.00971043267437921,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"82","log_EmissionsPerCapita.Ideology",-0.0116913765987219,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"83","log_EmissionsPerCapita.Ideology",-0.000145132429565032,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"84","log_EmissionsPerCapita.Ideology",0.00826659251482829,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"85","log_EmissionsPerCapita.Ideology",-0.013820077580263,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"86","log_EmissionsPerCapita.Ideology",0.00163988390459012,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"87","log_EmissionsPerCapita.Ideology",0.00364045971980312,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"88","log_EmissionsPerCapita.Ideology",-0.00327043144520366,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"89","log_EmissionsPerCapita.Ideology",-0.00408394629007795,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"90","log_EmissionsPerCapita.Ideology",0.0171256286752921,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"91","log_EmissionsPerCapita.Ideology",0.00204335882609005,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"92","log_EmissionsPerCapita.Ideology",-0.00317912068738679,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"93","log_EmissionsPerCapita.Ideology",-0.00687857359261006,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"94","log_EmissionsPerCapita.Ideology",-0.00391147225817506,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"95","log_EmissionsPerCapita.Ideology",-0.00857587567229396,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"96","log_EmissionsPerCapita.Ideology",-0.00836545276814658,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"97","log_EmissionsPerCapita.Ideology",0.00445035060137063,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"98","log_EmissionsPerCapita.Ideology",-0.000791083723051573,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"99","log_EmissionsPerCapita.Ideology",-0.00744664657049277,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"100","log_EmissionsPerCapita.Ideology",-0.00235165675011283,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"101","log_EmissionsPerCapita.Ideology",-0.00163954195245192,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"102","log_EmissionsPerCapita.Ideology",0.00496806629583274,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"103","log_EmissionsPerCapita.Ideology",-0.00248594290296187,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"104","log_EmissionsPerCapita.Ideology",-0.00213129601558293,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"105","log_EmissionsPerCapita.Ideology",-0.0069459794368492,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"106","log_EmissionsPerCapita.Ideology",0.0132636777560302,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"107","log_EmissionsPerCapita.Ideology",-0.010821425703278,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"108","log_EmissionsPerCapita.Ideology",0.00156286777021825,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"109","log_EmissionsPerCapita.Ideology",-0.00602055452015313,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"110","log_EmissionsPerCapita.Ideology",0.00327450040626341,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"111","log_EmissionsPerCapita.Ideology",0.000475890803775899,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"112","log_EmissionsPerCapita.Ideology",-0.00366967778008422,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"113","log_EmissionsPerCapita.Ideology",-0.00511847254278349,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"114","log_EmissionsPerCapita.Ideology",0.003796652583876,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"115","log_EmissionsPerCapita.Ideology",-0.00483349361563346,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"116","log_EmissionsPerCapita.Ideology",0.00634173596910115,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"117","log_EmissionsPerCapita.Ideology",0.00272222236948275,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"118","log_EmissionsPerCapita.Ideology",0.00152392510182648,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"119","log_EmissionsPerCapita.Ideology",0.00660079602152797,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"120","log_EmissionsPerCapita.Ideology",-0.00807661360005046,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"121","log_EmissionsPerCapita.Ideology",-0.00320021483779013,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"122","log_EmissionsPerCapita.Ideology",0.00752288759518793,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"123","log_EmissionsPerCapita.Ideology",-0.00991174816908217,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"124","log_EmissionsPerCapita.Ideology",0.00184617843175745,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"125","log_EmissionsPerCapita.Ideology",0.00225550092380132,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"126","log_EmissionsPerCapita.Ideology",0.000531376761735878,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"127","log_EmissionsPerCapita.Ideology",0.00344196577411796,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"128","log_EmissionsPerCapita.Ideology",0.00361435355171983,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"129","log_EmissionsPerCapita.Ideology",-0.00426986873883123,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"130","log_EmissionsPerCapita.Ideology",-0.00264646306501387,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"131","log_EmissionsPerCapita.Ideology",0.0070858442854118,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"132","log_EmissionsPerCapita.Ideology",-0.0131346320000195,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"133","log_EmissionsPerCapita.Ideology",0.00050158063689483,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"134","log_EmissionsPerCapita.Ideology",-0.0114537371957668,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"135","log_EmissionsPerCapita.Ideology",0.00526024046272555,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,TRUE
"136","log_EmissionsPerCapita.Ideology",-0.00535749311053594,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"137","log_EmissionsPerCapita.Ideology",-0.00268149459910358,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"138","log_EmissionsPerCapita.Ideology",-0.0107385568109003,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"139","log_EmissionsPerCapita.Ideology",0.00346428283306873,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"140","log_EmissionsPerCapita.Ideology",-0.0126756106177277,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"141","log_EmissionsPerCapita.Ideology",-0.00296304980603761,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
"142","log_EmissionsPerCapita.Ideology",0.0000988775567257773,"log_EmissionsPerCapita",FALSE,1150,"Ideology",0.00417869959853915,0.0185609556509159,0.225133860407288,0.821918534115415,FALSE
